feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
0.9010237920694385,0.05675314469486459,0.6008383106644628,0.6249685134053716,0.09052122356326464,0.8796940898770521,0.7615745543048722,0.36311532447970596,0.5688649882624849,0.9373091140490213,0.6906367258550551,0.8905543400096715,0.5789194403531374,0.5042228701404643,0.7125044638868049,0.628212383918587,0.7895719811788936,0.5577551152024305,0.7494407502950722,0.33918449914452153,average
0.9513426617659604,0.0792618144630054,0.794256169860494,0.02608340848705415,0.7446106403013437,0.9809524835007972,0.35565099472502304,0.8377941401908278,0.2946204170581601,0.26988584661104165,0.9941559764258912,0.17473892468830976,0.822371701132584,0.2050384729128828,0.8527705275870393,0.5910665539424972,0.015983611426834687,0.459433971985605,0.5255966994156508,0.2283030081067059,good
0.5538079920790668,0.7722439025067114,0.624614374459196,0.6231548643826291,0.008216446053261106,0.934408880798074,0.39796873204159633,0.2658481507845907,0.14429678041011074,0.20569036854821499,0.3645076832198707,0.3720417956961377,0.01798082364336895,0.8529380894759965,0.6554032871710808,0.5126713745629801,0.5622673365793803,0.30085204195694604,0.9403927227505474,0.647781112760466,good
0.4250348714032346,0.528149199066772,0.5422169794168921,0.6258495193671938,0.25360685561711316,0.8169902988218192,0.8115712631402384,0.31640418395652403,0.2288340346007266,0.7820645755013889,0.8537430754726982,0.6328490057369528,0.6553291327005106,0.34312665301601275,0.7345008758949845,0.8717472407945278,0.5813684650100777,0.3560589321245271,0.4163100074234827,0.8301782019855595,poor
0.4263993243125569,0.8259214677394461,0.4953362314246951,0.547674897568344,0.8640341752805871,0.3976968612441827,0.1394929723584013,0.848640987084348,0.4737592323720117,0.18633321968666716,0.3269859618881358,0.9914193989054916,0.29207393005717874,0.11067568919079984,0.11641291890632777,0.1962129357626926,0.5980433884714197,0.6363444873645798,0.41238186104224617,0.591679813703698,average
0.6239129716415807,0.20162312024107276,0.5743935935235818,0.5302424439777589,0.5553585927395713,0.5277836797317403,0.9950613801257121,0.9458650914090435,0.6081898408361157,0.23066599038167657,0.9709778101682789,0.18531835047681944,0.16677556335682375,0.7136061488629586,0.5146844941883458,0.5367618389132239,0.8425498927635873,0.6198725919776256,0.821918028124075,0.06410981160443163,average
0.10252684235623044,0.1793869912021675,0.032996133608125144,0.6955692433381958,0.8434645310337453,0.0958268847533047,0.20626105915618365,0.2579574415469732,0.8782663804713844,0.06749758425641661,0.591995750495354,0.9123744602538971,0.22683300607289125,0.9211100765900347,0.7684795013389408,0.3296486415671023,0.3268490314916298,0.39422141876484196,0.5834479070159053,0.9810100778658103,good
0.05871449360343495,0.768598937737411,0.639614481984855,0.47092183246811214,0.7574276943705157,0.2250124912099266,0.8429451468915437,0.2917504131335892,0.7020156608992069,0.13046149986111744,0.844015386101562,0.13764893640781983,0.21726345716611106,0.5643912592823233,0.6502960964986153,0.8297750968643656,0.6610667158837568,0.18767308899200408,0.7478445829174268,0.7198101449466332,average
0.7827083223632172,0.270004818269336,0.8949601367722969,0.2039660869260751,0.17278381236219742,0.7457355611903882,0.09322619964057932,0.11308042933982976,0.9442201838643445,0.8139572172917644,0.5667057493629033,0.43644431216774493,0.9207397289868063,0.9966518230515329,0.1558975913507693,0.10513083926123579,0.5361927829930699,0.36396463756095676,0.19201386703986312,0.35062063215498196,average
0.04701544528254664,0.7959817775687213,0.7150761421059512,0.4930875156462251,0.9422392515003162,0.4500430332571309,0.22824337303290654,0.47290784008028386,0.0710049297541846,0.10056169919226365,0.0036375490901902063,0.7086962244081626,0.44157765704040786,0.9463071549931036,0.2950977848886852,0.1519815030300442,0.39413391038242607,0.31911975758071087,0.5701511277805067,0.653619197157199,average
0.04921073540011278,0.7587038209125632,0.21823132945718704,0.6599647995653178,0.9944039994802054,0.5142156432631128,0.999439019297429,0.7498928667606001,0.028453690016851607,0.32561461451293316,0.7699583236353047,0.7775543267586302,0.9223280346768717,0.7719908688827953,0.02466420147197712,0.4803912082594728,0.31905277127934906,0.4771554193407871,0.08132468139709004,0.10621393611846264,average
0.14903429831717652,0.22844829892809837,0.028387398150541143,0.5698455985796238,0.18196274170894522,0.3783023387159422,0.3119100554577653,0.8518462431781556,0.6830122731847846,0.16053594155763018,0.0028486609364862803,0.22526543265390986,0.013145060381877016,0.7683021372811853,0.3839053820563877,0.18176511652410943,0.9180046588381969,0.4121586483254216,0.006123212276222589,0.022557418519074002,average
0.5695256498722888,0.6874220646951646,0.542240572164588,0.6928227776593745,0.08479795504852539,0.7875181116482821,0.23313148137786455,0.5494090689347153,0.27430237000950874,0.00034060793027090863,0.13169361587250628,0.8138762385850847,0.6956218648723532,0.24383051198694194,0.28592667701799723,0.605629153925265,0.8830696767259325,0.2521655965166031,0.3244525766343078,0.7954664737023351,good
0.9491573589653609,0.09468470516906091,0.46735547396244526,0.2508248971140292,0.9920942611574838,0.2299182112645035,0.5228204125486898,0.2967650152264991,0.45058294117115294,0.4464480886965836,0.10633791484143229,0.9716653798536151,0.9215657191304515,0.82462461465544,0.6125391372288197,0.2621272343612051,0.9824355592949878,0.16573045809316078,0.4664335874251544,0.9744117666660136,average
0.5528546279004752,0.817495903849496,0.361905114874412,0.20810144768795547,0.36887997552227836,0.2898284886092173,0.33026961368248886,0.41893378741376175,0.11932874408511374,0.33353920345180477,0.13835039775420555,0.14682942131419996,0.7763620463616377,0.15778447242860538,0.5654946247088801,0.8027399348719215,0.729656370741622,0.4067135675395762,0.18411178244892534,0.7826703848241376,average
0.642290016094239,0.004909636474897061,0.13740296687177855,0.8985924734330079,0.0008731053149330092,0.3941691303836774,0.03700999521754056,0.4767087216888489,0.01743153462971947,0.19263185506487002,0.39582418966453137,0.49590068235505436,0.3049829972618555,0.6619114881344054,0.9302489906037167,0.054170730602382755,0.12566537271677625,0.1641363610259331,0.2886198894280235,0.37349433349758154,average
0.3275853686325948,0.3704791157548647,0.34286702499697286,0.5816532454495565,0.9481368107944631,0.2976370714578488,0.7323287563647788,0.5840217140608555,0.7564605853109672,0.9721877878744143,0.9455371287977368,0.8362043116037995,0.04399013185345024,0.6086012722354992,0.27813606106741584,0.7173508164339818,0.6216870995286823,0.3723283611944451,0.5598922538098737,0.8928878724635204,poor
0.6747570613819313,0.556064735195897,0.9196506088440238,0.27445592267059493,0.6007258323859451,0.3802673147240112,0.7804110832648057,0.42331062760955096,0.9419914239881408,0.03088837109107645,0.25960057111648904,0.8824802183568191,0.5511271335358554,0.49808467378121124,0.44133420350359065,0.9104906328921966,0.38780487055527857,0.9497839111236116,0.021131206551827764,0.8652324705470182,good
0.02626631385884881,0.3095461870864469,0.25710224976542273,0.009011379549986875,0.9807563623156755,0.7225072601888403,0.777448926290216,0.32657118449100053,0.2422330262941137,0.7554175829301798,0.5918144617436725,0.3792516826514244,0.2139062748748528,0.2839877241453731,0.8653802695168178,0.6794696843133586,0.5383920749189648,0.8464930878007814,0.41098729515470056,0.03382757203655418,poor
0.9464244056433098,0.54816134169613,0.7904877668241423,0.0775968234480151,0.08459171233782747,0.48976583458821643,0.4939380484132637,0.16335879903893125,0.6485992617235672,0.30440647463121095,0.5774025374370138,0.31683374644301965,0.12968222084575165,0.41772941014284315,0.28949911058068145,0.7289140058795432,0.563354627293821,0.9118769090506982,0.7759741204349435,0.39390986059178135,poor
0.7142947720290486,0.9128436334721205,0.4339619001320675,0.21945753529699052,0.3570518723018814,0.20445017754453698,0.18903723541395012,0.4856785896350182,0.053847612171470605,0.47356985031703036,0.05438973321018292,0.2623313615488082,0.27357229482435186,0.754194635514435,0.8072776911248535,0.6816348593782912,0.6058998118237283,0.3360502320321076,0.4557838509548071,0.13263074825449306,good
0.49766335630800174,0.507570922416078,0.8483968560361517,0.05713215115806025,0.03073770781045959,0.7151904905602653,0.5214807193998453,0.6354485868940127,0.233663845175063,0.796069126481135,0.7500574176084648,0.9922930748862671,0.9305806258831734,0.4584195542553442,0.5154182045027601,0.9294555549617973,0.613951689271415,0.7856154919279925,0.28932812679636843,0.21869978836765624,average
0.3570926397358253,0.14783150006363566,0.42328034192112884,0.7622363527779403,0.12529738901135934,0.5275165743066951,0.5702320067954624,0.04439532221922238,0.9617036153903987,0.7773152981400941,0.34793370341764285,0.5777606881454456,0.1752615801409112,0.9089767500751255,0.7137838915038799,0.9908206218002225,0.03635269097323024,0.16588620571963142,0.08939587562230866,0.7252659455459047,good
0.3196399464693247,0.3566836994863113,0.6569289465871242,0.3889412108927157,0.36116943754907216,0.6887459317562246,0.16513801656129423,0.477576996753345,0.21438464233405674,0.509072241748278,0.08133204395603943,0.1414128666182256,0.0009280887733619236,0.5306682262560449,0.4304163095773722,0.7169806387215266,0.6393466525645958,0.7180034449764243,0.3003506805840527,0.24235315507116295,poor
0.2928958786523177,0.3085343733774698,0.8368644198182263,0.8325187686082558,0.5285790223491192,0.3463501605444629,0.05832706054078174,0.22861603340725056,0.8434137995216239,0.49711519448864483,0.28770418672729947,0.37055441512990017,0.5253518405409496,0.10897435403624567,0.2887770526208655,0.5833784926855207,0.5362567188416268,0.797857906340029,0.008143214103562113,0.9202226892845656,poor
0.9245327180269088,0.5806572553952754,0.6915392032720967,0.9618892699202934,0.860174178005401,0.5972833500562003,0.9576453558435027,0.3173632964893236,0.9599359104894001,0.10718211924367249,0.7006084800765963,0.4560571611781944,0.5999359542703522,0.1510153916274578,0.846975334002293,0.11143437889756092,0.2700906766438813,0.9893145672386725,0.006789980405882634,0.21356349172627453,good
0.5175530859309894,0.8729793127470313,0.7878285729418196,0.022553935187614393,0.9826831798306478,0.5584138477972421,0.341706030053051,0.25657462796980646,0.6119927454659924,0.1910705204839337,0.9331061014747531,0.5589624533165206,0.3464147892162769,0.8912338111123055,0.7437305555699188,0.4635507093868796,0.0021374844368160506,0.5327656282343428,0.39852209798901284,0.6399826346619595,average
0.7393649006280237,0.2814007113999193,0.9958477831180091,0.05454113594146004,0.9992647899897388,0.5150492539883365,0.7434852238896607,0.13206117585097166,0.8240090798240445,0.23500082868488914,0.9430916107834926,0.28389212245503337,0.46001528264225977,0.5118183858988985,0.6475643371605264,0.39387029161919185,0.36873618442917344,0.9770375547839707,0.8158180191809487,0.26399983434321495,average
0.8182899212351111,0.9598789654630139,0.7798281921569216,0.6778147424334866,0.20103826563045302,0.1514389230186125,0.984704005290447,0.573039169481967,0.5247497637940972,0.20640797393777321,0.05760278774850236,0.05970503192875776,0.34228328901453975,0.5312051169795015,0.5261325507239993,0.8131637438278089,0.23011823022503064,0.2614386141608377,0.35737595832564284,0.2473635257576421,good
0.5603140770478571,0.4606502761649388,0.155613483399477,0.07993526232798354,0.27107721725469325,0.8747049548560011,0.43414192975775767,0.6018334278794734,0.5351490396771025,0.015578021215129412,0.44131721900390086,0.09556793996854085,0.5754074737397978,0.3028383746456821,0.9574292136592921,0.6148131704413576,0.04707864342876078,0.3584464501922209,0.7023359847872774,0.908606366082843,average
0.008853600661626992,0.9000474939966095,0.7945091358931111,0.05116028392534899,0.06348502343528506,0.8484954765765341,0.9901123262006446,0.8421018656724587,0.8160602380700256,0.8942158475711117,0.2605590909137038,0.8587979572547988,0.28016492824307637,0.4893915102354902,0.5418547386523572,0.8429056756151702,0.43339306073733674,0.8712629746947903,0.9842869440241292,0.7430421564188602,good
0.7412032352953449,0.37430297550040814,0.9354931225255393,0.5359085257622821,0.25169634292779475,0.5782789887328436,0.4686658723766992,0.9603882511633138,0.5170696539724969,0.8078637357148001,0.7512769468439675,0.7629622304753472,0.3835307634523909,0.5490608212329408,0.3580840256265163,0.7432334709252808,0.6929932792739818,0.5827178598735122,0.08920361636106844,0.23273134957169128,average
0.2617080761904459,0.5331322204081087,0.04080672605787583,0.9361819198233116,0.28163970858555987,0.06243580788762371,0.02338198886467502,0.5753915961110979,0.6362471561545812,0.5671076646910488,0.45297263051373804,0.9215556223958526,0.4772122734313555,0.4321049537370504,0.4082226768483739,0.12483244226362056,0.5812856402251111,0.898541247947767,0.239465424590261,0.7473441185052918,poor
0.6150024736975276,0.9302331180665723,0.6956417190535314,0.03866754264853811,0.9014810429757433,0.26039520386624304,0.6281741565389517,0.6267141183731441,0.36068121747823,0.035386525736351926,0.9560628643682334,0.4497734677095423,0.8421684457248899,0.22141408401359053,0.642137003616821,0.43980547461875885,0.006641389144343535,0.08679362502892096,0.971977974950145,0.9443740749159071,poor
0.14899349123681427,0.06952349414317982,0.4295914595911886,0.740647375828581,0.41836752272752586,0.521009760662306,0.8094999240960353,0.06429881737920051,0.6137733454831017,0.730104795100172,0.2166531389410632,0.09383378313051716,0.3747425064409242,0.7887179421132063,0.021007422272266152,0.938296591991874,0.6607180151696596,0.03319745705991395,0.3473674230578757,0.38018286613184826,good
0.04258379971916393,0.21921243641731836,0.48958358271181235,0.4791791600507943,0.14720985802945696,0.27208795208926506,0.832025837197908,0.03511419344576905,0.22774685795710747,0.9453517592682553,0.2092576206369111,0.13739045375219128,0.3971491006856839,0.9797348721643228,0.3424363108833447,0.6092869430161771,0.8979391076712725,0.6883778218883521,0.18310818167641107,0.05281873218978739,good
0.1885098850503506,0.46262334489528456,0.3624597464867162,0.2776453110327184,0.11548899917767463,0.8552222174246848,0.43862530657278975,0.28227449968858154,0.8208963332791602,0.22516707073176334,0.705181094107407,0.7692277781147295,0.2661179101432245,0.8472385929080268,0.315456121691024,0.5481673271976236,0.9558727945470742,0.456301850742034,0.7080083131973658,0.4954684309353944,average
0.13499929874477734,0.3408898929311499,0.7438608632016421,0.2677864372464531,0.14800750756570014,0.7243052316355022,0.6856168641300153,0.639958948544543,0.2826988175209362,0.1112469000077384,0.5177746161927784,0.06680629127687299,0.4590094432859989,0.4137878776353662,0.2645995420914382,0.07146957647406371,0.14939140729983647,0.21027306154898806,0.19784818310359797,0.8866899452789693,average
0.13656489940827832,0.7010237885721103,0.8880878305820654,0.8400690304897437,0.370130230164222,0.37128698407792504,0.9030557711662872,0.3948224433219747,0.022963549095394553,0.7744089275659365,0.8606878841820933,0.032175959315914326,0.2730880022133273,0.6930206529164306,0.5426495347091738,0.8456571448380912,0.596356611229633,0.5185281881361717,0.7659151101590145,0.4031090517863867,poor
0.5490115771959722,0.8402129186211268,0.5290031528983596,0.36741010329719936,0.28312747061380295,0.47601351264946745,0.8379603852093148,0.7972653225503143,0.5263985941919334,0.6887000650092603,0.7743934612717212,0.2284430992884512,0.6586478282099898,0.026501218560168738,0.7987863358198112,0.26285573741468005,0.9149051875744477,0.5587552488244321,0.7480713885268374,0.32519196130438066,average
0.6201659775071221,0.35634263620488627,0.6220343100971291,0.6789163680559904,0.6411254751205264,0.4738005673614839,0.05373505681145352,0.4162518098930086,0.8378272319610774,0.7144304756643511,0.10485390211563417,0.11613264613643359,0.4981195785354767,0.9205601293720906,0.32068089124767885,0.8422750556903057,0.3902582054393168,0.11915717145348648,0.48936752592713717,0.42161515643807246,poor
0.07997713549722607,0.6536914250360172,0.7159821281201996,0.594787334979715,0.39049772821733264,0.8890920899591588,0.7321238900060639,0.7280927143334149,0.5104061711874116,0.78302001078702,0.4751646947811198,0.8410114274778342,0.5304520041281707,0.2715879704442925,0.1503585722473375,0.6273798796773815,0.087528205730247,0.5306585643312925,0.5542570790990073,0.5887311314261513,poor
0.8858613020808394,0.2973630271605783,0.5556461310467585,0.9108872440363508,0.5241568274171016,0.661069957743091,0.29134700302102856,0.09922468138484486,0.9006374606437731,0.49500030020785446,0.7702553711803779,0.361432850777184,0.5902592663265113,0.11445684337073392,0.656614588708869,0.3934978649738864,0.6576986034539981,0.06186174160243241,0.536531889609405,0.18408670962144924,good
0.45823471567504936,0.342657143638866,0.6287661632721505,0.2284583001655962,0.7186747996815878,0.28137342728433556,0.775262737547251,0.7233756838127328,0.7815883921279531,0.40219710819265975,0.6473809810988846,0.3359942793025048,0.7889241008360856,0.9445055060566845,0.35092103584477774,0.1302370116628654,0.6641321617725656,0.12420292904462482,0.8919330274798919,0.9591458938729378,good
0.9084609012633771,0.8998827747782474,0.7008263599233611,0.5823863243896911,0.5163464718223868,0.8535131359936551,0.6519188510738738,0.7324255387557912,0.7972739546263478,0.6419014284664173,0.5672810277173024,0.7824499186580024,0.6046247775993104,0.02484157490129002,0.4420770350075739,0.04835102396698898,0.703068890655547,0.05934819961323068,0.4654141825524567,0.5985968981421139,average
0.7041268487030664,0.736970427115569,0.5703153602093701,0.9165770022404865,0.3919771424303926,0.0035451640184902544,0.4082038126433494,0.9814445306790618,0.2799836498597167,0.504122920693475,0.3686975668635021,0.855393852563526,0.9135640307444901,0.022825574262102633,0.8843455872559839,0.1650646180733506,0.4479735523218892,0.5170163334793667,0.8591170281773315,0.13444447859638442,good
0.12340286024520275,0.19617588169898292,0.20145571572358967,0.1161338755405169,0.0560534901141323,0.6136984135299723,0.9983448030951607,0.45256445584631555,0.24908909701330084,0.27653541618335564,0.34037039156900895,0.19730897040177153,0.8988864384014084,0.9808596772384341,0.2398564325717788,0.32948830865183165,0.9662552182461218,0.34937435192885413,0.32872418358462396,0.4133213878494445,average
0.25935617605535655,0.42810550149470095,0.08810520961952761,0.4219144652177005,0.3177503306495615,0.6211446389244815,0.49231439625019224,0.8024878359768431,0.9482937752381585,0.383508301948992,0.09399157810300185,0.18678490370192458,0.20869371533950887,0.8857226212287171,0.3481635416249357,0.844192252823303,0.39436805781679296,0.7200520934472429,0.8613892501384618,0.615211858010374,average
0.778588598154021,0.7086074717786309,0.7334995305795458,0.3553826453698449,0.9821566007652074,0.6532032790865173,0.9386979986051962,0.2018128168347305,0.9254517679595772,0.9947198261801034,0.39871946248749535,0.37264791534293185,0.417228425354505,0.3068112962671864,0.8365076965602847,0.5195462692255277,0.07848313797051953,0.8259334996310286,0.9749890205250474,0.46565233694457064,good
0.3724220945931792,0.7654384778950877,0.054941443601772555,0.4426740700426095,0.09324964165868821,0.12712012234991388,0.6901875035129037,0.9279818256278857,0.2231060262843345,0.178438775259261,0.4252910980508502,0.7298475269223478,0.01735677656875223,0.7568997758037683,0.8720067161280143,0.8811823588209452,0.912314118148272,0.2739425891562539,0.3920409360548921,0.09754707286665365,average
0.04100135785691905,0.35829884249800115,0.019709000210767602,0.26131491790262573,0.9613272414839613,0.9578263151799278,0.6345953992409982,0.3251846177804957,0.3568234551349544,0.29212207527873857,0.2209926465694284,0.8294999233534616,0.9919935847038076,0.8779906039652685,0.6456659155824556,0.05865188049542336,0.5642241355971593,0.23107338795905263,0.6719987050490988,0.8056361690314571,poor
0.5067597289178556,0.4979649492259306,0.5100960910462422,0.0972836351951113,0.9163073989890884,0.4236787009854528,0.6392132459987887,0.6561793219829606,0.9297605224602155,0.9732057155343586,0.37332154460419587,0.16732129632445725,0.5934711108013754,0.3600513666224594,0.04267017966461906,0.24428227838518335,0.6801350885486283,0.2963266699411927,0.5027244607602918,0.05092731868287459,average
0.7837685294448303,0.6914767867943825,0.337599167174256,0.11817290779681566,0.6936759124271743,0.20165636568934464,0.752885704807331,0.651700261082539,0.5632077586873453,0.4443369277995597,0.23579317258811716,0.4290769774455393,0.6375203823015639,0.9408507399578724,0.0960931088437662,0.7116928516672766,0.23878761982483576,0.4702300954976234,0.5072322753961661,0.2574069707195139,poor
0.2613572446495598,0.3746145455259646,0.23907345444672712,0.7546095712786551,0.6924244197161711,0.06654691379915223,0.7634308854239258,0.23634556859209166,0.5540742032908954,0.09893479266361582,0.9441710685056918,0.330937434362096,0.5895105887264148,0.5747578809499363,0.562251495461636,0.008909793747911343,0.1995924189915066,0.10368652648514232,0.257405940978511,0.1656418731468462,good
0.9076547112346187,0.7441195366447856,0.312505049136932,0.07094805170871332,0.4907085922386214,0.16948337230994137,0.45428739712653265,0.9572490822438827,0.1825796489720395,0.1914620344574648,0.1031186498424056,0.6078030257484527,0.8427315646976282,0.6532364928767918,0.8204355224839678,0.33943025714132724,0.1282476846632331,0.8460578113540342,0.6381771900138038,0.3168914450237118,good
0.7077827485832059,0.9262678280805922,0.42479119376004115,0.8918536573307413,0.286667027664378,0.9594084943282343,0.5729254221790616,0.3095126357998266,0.1675617869621795,0.5993830444431993,0.12713250435051648,0.9333756035316565,0.08687308193735743,0.35723049204601265,0.32025507688142285,0.4344230701988814,0.8483024373761089,0.08691224545703369,0.14158760281617755,0.27912560643317663,average
0.8256785214763636,0.8141016964367704,0.16529641634343972,0.5089806386092155,0.9963414547463638,0.025300660017300802,0.8940425608258388,0.5889652893069491,0.31017425078615546,0.9671925656357192,0.12984183578943265,0.9842602200538647,0.615511083296548,0.4970680707889332,0.8038771859810346,0.10040333589384787,0.6738490855251138,0.8013392408800927,0.6252431424662479,0.4837232805612919,average
0.05065606532582412,0.2163122365380108,0.5264969263187168,0.18767082165958227,0.4603268909556363,0.38960133479998804,0.3194562300541074,0.008756241945404475,0.6832492612029305,0.4284067648901567,0.9532375515820403,0.40296375282508734,0.09223580436988965,0.5348214546518666,0.8435622926676115,0.43930685386588886,0.37068440042514006,0.5382411593878771,0.35022445551263093,0.24174635228247998,average
0.18114816305917192,0.8660085376182777,0.32529699025002934,0.5541548698058268,0.7134249972435177,0.3127553892336109,0.8678105780314934,0.39969006364737225,0.675688526269191,0.07028708193304833,0.5161494348229085,0.5518753413703288,0.9871072198558383,0.07283932394099257,0.4820393830778654,0.8046880889793545,0.8853155206032993,0.9969421963674912,0.24220838760122987,0.01926338254026938,poor
0.1605579969010673,0.2597609775767672,0.42950835938012344,0.9082933038871883,0.6231876676737552,0.45983194552274764,0.2975790509089953,0.4133365037006411,0.054689022512684815,0.8523572323188584,0.8376279657492589,0.7117087114935418,0.6843992680859347,0.02686188010611945,0.9374054250561105,0.5833339252961266,0.7068590496154822,0.15941794304739243,0.5313559900107374,0.4812342590893085,poor
0.8579596202520378,0.5403472518720664,0.19562653957344978,0.8047051307032191,0.6964977423563657,0.36352300479982724,0.46713798440860177,0.7211594994855901,0.40070135706269294,0.41808829860790875,0.025218780659157836,0.41463854884987683,0.4987949142453675,0.5710371186120039,0.8474984402299984,0.2779403927750559,0.976226477710251,0.06291552283828994,0.2894889330167463,0.2660097520662117,average
0.0036204447016801033,0.3153515340377865,0.9000006006382207,0.6018056388259018,0.06113415190594618,0.3275974535226246,0.3233442519975481,0.43651874552749714,0.6098354908746795,0.5004015847313981,0.9969802080922205,0.6788722794675819,0.8523793213601931,0.6985023269115629,0.8746404942884726,0.9616285951706507,0.8278789490280478,0.589533431471578,0.9912370952667762,0.526190869108277,poor
0.37494044110159297,0.2330769492496111,0.5332022138336483,0.3103876246727687,0.28471571017500086,0.8700715272854619,0.1474992978156755,0.39625117561160683,0.08855381015056163,0.06753282717997122,0.765723941767991,0.806400033447435,0.7352068889121135,0.5603486947180348,0.06819115691531641,0.9965794798732661,0.2639685787171083,0.9934842061653064,0.10908701567789092,0.33348987945905295,good
0.05436994759013569,0.28468698869572473,0.07873582691570069,0.7317552788847537,0.38349580358823376,0.9573631818123478,0.7917639058326942,0.5756746827990532,0.3145955218620261,0.16431248057164183,0.6473437917156978,0.04046346245212584,0.7326368498164814,0.42967067850952945,0.5854693095953798,0.15307950036166962,0.4938928881829978,0.5339282634708048,0.7469500988139364,0.399768449114434,poor
0.21149842126885654,0.2940010920549839,0.4054033378471513,0.48015697482131336,0.5491587037245077,0.012847317107440248,0.6383448975224055,0.5194341085226467,0.25234800450549666,0.05432085747552151,0.888120240432373,0.6043643503402455,0.7769373405826139,0.32329157095462746,0.7506229740426013,0.91443762866889,0.06223973546106221,0.8322060283943747,0.8149832869474174,0.35429174999636837,good
